thing_id,stationID,stationName,city,township,areaType,areaDescription,isOutdoor,isMobile,projectName,latitude,longitude,coordinate_crs,pm25_datastream_id,latest_pm25_value,latest_observation_phenomenon_time,freshness_status,observation_age_minutes,valid_coordinate,valid_pm25,future_timestamp,bbox_status
2313,13490223827,智慧城鄉空品微型感測器-13490223827,新北市,五股區,工業區,新北產業園區,,,,25.070621,121.45467,EPSG:4326,6937,6.19,2026-09-02T11:00:06Z,fresh,2.58,True,True,False,inside_bbox
2316,13490531894,智慧城鄉空品微型感測器-13490531894,新北市,中和區,工業區,中和遠東工業園區,,,,25.001205,121.48616,EPSG:4326,6946,6.03,2026-09-02T11:00:44Z,fresh,1.95,True,True,False,inside_bbox
2317,13490618285,智慧城鄉空品微型感測器-13490618285,新北市,樹林區,工業區,樹林工業區,,,,25.001299,121.41953,EPSG:4326,6949,6.45,2026-09-02T11:00:32Z,fresh,2.15,True,True,False,inside_bbox
2319,13490875206,智慧城鄉空品微型感測器-13490875206,新北市,板橋區,特殊區(民眾陳情熱區),板橋區陳情熱區,,,,25.019709,121.465996,EPSG:4326,6955,5.56,2026-09-02T11:01:22Z,fresh,1.31,True,True,False,inside_bbox
2326,13491429224,智慧城鄉空品微型感測器-13491429224,新北市,林口區,工業區,林口工業區,,,,25.08201,121.40307,EPSG:4326,6976,6.8,2026-09-02T11:00:57Z,fresh,1.73,True,True,False,inside_bbox
2327,13491563067,智慧城鄉空品微型感測器-13491563067,新北市,五股區,一般社區,五股區社區,,,,25.10281,121.44865,EPSG:4326,6979,7.21,2026-09-02T11:00:49Z,fresh,1.86,True,True,False,inside_bbox
2332,13492007882,智慧城鄉空品微型感測器-13492007882,新北市,蘆洲區,交通區,103縣道,,,,25.084764,121.47422,EPSG:4326,6994,6.27,2026-09-02T11:00:38Z,fresh,2.05,True,True,False,inside_bbox
2334,13492278304,智慧城鄉空品微型感測器-13492278304,新北市,板橋區,特殊區(民眾陳情熱區),板橋區陳情熱區,,,,25.019522,121.44954,EPSG:4326,7000,5.77,2026-09-02T11:01:53Z,fresh,0.8,True,True,False,inside_bbox
2335,13492328143,智慧城鄉空品微型感測器-13492328143,新北市,新莊區,鄰近工業區社區,西盛工業區,,,,25.028332,121.433174,EPSG:4326,7003,5.65,2026-09-02T11:02:29Z,fresh,0.2,True,True,False,inside_bbox
2338,13492698181,智慧城鄉空品微型感測器-13492698181,新北市,樹林區,工業區,樹林工業區,,,,25.00228,121.41869,EPSG:4326,7012,6.91,2026-09-02T11:01:00Z,fresh,1.68,True,True,False,inside_bbox
2339,13492752544,智慧城鄉空品微型感測器-13492752544,新北市,中和區,工業區,中和遠東工業園區,,,,25.003658,121.48717,EPSG:4326,7015,5.66,2026-09-02T11:02:27Z,fresh,0.23,True,True,False,inside_bbox
2344,13493216643,智慧城鄉空品微型感測器-13493216643,新北市,樹林區,工業區,樹林工業區,,,,25.002396,121.42005,EPSG:4326,7030,6.4,2026-09-02T11:00:34Z,fresh,2.11,True,True,False,inside_bbox
2352,13494003996,智慧城鄉空品微型感測器-13494003996,新北市,林口區,工業區,林口工業區,,,,25.07879,121.40179,EPSG:4326,7054,6.48,2026-09-02T11:00:24Z,fresh,2.28,True,True,False,inside_bbox
2353,13494193646,智慧城鄉空品微型感測器-13494193646,新北市,泰山區,一般社區,塭仔圳市地重劃區,,,,25.053633,121.43343,EPSG:4326,7057,5.66,2026-09-02T11:01:03Z,fresh,1.63,True,True,False,inside_bbox
2354,13494235389,智慧城鄉空品微型感測器-13494235389,新北市,五股區,工業區,新北產業園區,,,,25.071072,121.45581,EPSG:4326,7060,6.87,2026-09-02T11:00:10Z,fresh,2.51,True,True,False,inside_bbox
2357,13494573373,智慧城鄉空品微型感測器-13494573373,新北市,三重區,一般社區,關注目標：餐飲油煙,,,,25.065023,121.499016,EPSG:4326,7069,7.01,2026-09-02T11:00:06Z,fresh,2.58,True,True,False,inside_bbox
2358,13494624332,智慧城鄉空品微型感測器-13494624332,新北市,樹林區,工業區,樹林工業區,,,,25.001532,121.420586,EPSG:4326,7072,7.02,2026-09-02T11:00:42Z,fresh,1.98,True,True,False,inside_bbox
2359,13494759664,智慧城鄉空品微型感測器-13494759664,新北市,新莊區,工業區,新北產業園區,,,,25.06366,121.45567,EPSG:4326,7075,7.12,2026-09-02T11:01:07Z,fresh,1.56,True,True,False,inside_bbox
2360,13494816426,智慧城鄉空品微型感測器-13494816426,新北市,板橋區,交通區,114縣道,,,,25.021069,121.48298,EPSG:4326,7078,7.07,2026-09-02T11:00:34Z,fresh,2.11,True,True,False,inside_bbox
2361,13494972067,智慧城鄉空品微型感測器-13494972067,新北市,新莊區,鄰近工業區社區,輔大工商城,,,,25.037659,121.43398,EPSG:4326,7081,6.28,2026-09-02T11:00:50Z,fresh,1.85,True,True,False,inside_bbox
2363,13495156866,智慧城鄉空品微型感測器-13495156866,新北市,五股區,工業區,新北產業園區,,,,25.068237,121.44706,EPSG:4326,7087,6.87,2026-09-02T11:00:40Z,fresh,2.01,True,True,False,inside_bbox
2367,13495585097,智慧城鄉空品微型感測器-13495585097,新北市,五股區,鄰近工業區社區,新北產業園區,,,,25.071766,121.45626,EPSG:4326,7099,6.73,2026-09-02T11:00:11Z,fresh,2.5,True,True,False,inside_bbox
2368,13495692420,智慧城鄉空品微型感測器-13495692420,新北市,林口區,工業區,林口工業區,,,,25.0823,121.40278,EPSG:4326,7102,7.95,2026-09-02T11:00:18Z,fresh,2.38,True,True,False,inside_bbox
2369,13495747169,智慧城鄉空品微型感測器-13495747169,新北市,林口區,鄰近工業區社區,林口工業區,,,,25.08646,121.40308,EPSG:4326,7105,6.55,2026-09-02T11:00:12Z,fresh,2.48,True,True,False,inside_bbox
2372,13496029670,智慧城鄉空品微型感測器-13496029670,新北市,五股區,一般社區,五股區社區,,,,25.102581,121.44527,EPSG:4326,7114,6.45,2026-09-02T11:00:59Z,fresh,1.7,True,True,False,inside_bbox
2374,13496201525,智慧城鄉空品微型感測器-13496201525,新北市,板橋區,交通區,台3線,,,,25.034649,121.476585,EPSG:4326,7120,6.11,2026-09-02T11:00:47Z,fresh,1.9,True,True,False,inside_bbox
2376,13496463250,智慧城鄉空品微型感測器-13496463250,新北市,五股區,工業區,新北產業園區,,,,25.06891,121.45587,EPSG:4326,7126,5.89,2026-09-02T11:00:40Z,fresh,2.01,True,True,False,inside_bbox
2378,13496685813,智慧城鄉空品微型感測器-13496685813,新北市,樹林區,鄰近工業區社區,樹林工業區,,,,25.015625,121.41351,EPSG:4326,7132,5.75,2026-09-02T11:02:35Z,fresh,0.1,True,True,False,inside_bbox
2379,13496733169,智慧城鄉空品微型感測器-13496733169,新北市,三重區,交通區,台1線,,,,25.061422,121.48662,EPSG:4326,7135,6.76,2026-09-02T11:00:12Z,fresh,2.48,True,True,False,inside_bbox
2380,13496878033,智慧城鄉空品微型感測器-13496878033,新北市,五股區,一般社區,五股區社區,,,,25.071743,121.420715,EPSG:4326,7138,7.08,2026-09-02T11:00:28Z,fresh,2.21,True,True,False,inside_bbox
2389,13497618461,智慧城鄉空品微型感測器-13497618461,新北市,三重區,一般社區,仁義重劃區,,,,25.078802,121.498634,EPSG:4326,7165,5.82,2026-09-02T11:01:53Z,fresh,0.8,True,True,False,inside_bbox
2393,13498035231,智慧城鄉空品微型感測器-13498035231,新北市,新莊區,工業區,新北產業園區,,,,25.065228,121.45548,EPSG:4326,7177,5.62,2026-09-02T11:00:43Z,fresh,1.96,True,True,False,inside_bbox
2394,13498156265,智慧城鄉空品微型感測器-13498156265,新北市,板橋區,交通區,板橋區車流熱區,,,,25.01866,121.47147,EPSG:4326,7180,6.01,2026-09-02T11:00:53Z,fresh,1.8,True,True,False,inside_bbox
2395,13498216758,智慧城鄉空品微型感測器-13498216758,新北市,樹林區,鄰近工業區社區,樹林工業區,,,,25.015411,121.423325,EPSG:4326,7183,5.82,2026-09-02T11:02:28Z,fresh,0.21,True,True,False,inside_bbox
2398,13498550629,智慧城鄉空品微型感測器-13498550629,新北市,新莊區,鄰近工業區社區,湯城工業園區,,,,25.042013,121.46438,EPSG:4326,7192,5.55,2026-09-02T11:02:19Z,fresh,0.36,True,True,False,inside_bbox
2399,13498679231,智慧城鄉空品微型感測器-13498679231,新北市,新莊區,工業區,新北產業園區,,,,25.06362,121.45432,EPSG:4326,7195,6.34,2026-09-02T11:01:08Z,fresh,1.55,True,True,False,inside_bbox
2400,13498713383,智慧城鄉空品微型感測器-13498713383,新北市,新莊區,鄰近工業區社區,湯城工業園區,,,,25.047314,121.46555,EPSG:4326,7198,5.7,2026-09-02T11:02:42Z,future_timestamp,-0.02,True,True,True,inside_bbox
2405,13499210039,智慧城鄉空品微型感測器-13499210039,新北市,五股區,工業區,新北產業園區,,,,25.062634,121.4498,EPSG:4326,7213,7.15,2026-09-02T11:00:44Z,fresh,1.95,True,True,False,inside_bbox
2408,13499540858,智慧城鄉空品微型感測器-13499540858,新北市,新莊區,鄰近工業區社區,西盛工業區,,,,25.027678,121.43038,EPSG:4326,7222,7.12,2026-09-02T11:00:18Z,fresh,2.38,True,True,False,inside_bbox
2413,13500049053,智慧城鄉空品微型感測器-13500049053,新北市,樹林區,工業區,樹林工業區,,,,25.00262,121.42119,EPSG:4326,7237,5.94,2026-09-02T11:00:35Z,fresh,2.1,True,True,False,inside_bbox
2415,13500257663,智慧城鄉空品微型感測器-13500257663,新北市,五股區,一般社區,五股區社區,,,,25.07047,121.42358,EPSG:4326,7243,6.09,2026-09-02T11:00:54Z,fresh,1.78,True,True,False,inside_bbox
2417,13500472727,智慧城鄉空品微型感測器-13500472727,新北市,樹林區,工業區,樹林工業區,,,,25.001356,121.41703,EPSG:4326,7249,8.19,2026-09-02T11:00:22Z,fresh,2.31,True,True,False,inside_bbox
2418,13500536619,智慧城鄉空品微型感測器-13500536619,新北市,中和區,工業區,中和遠東工業園區,,,,25.003185,121.4861,EPSG:4326,7252,6.17,2026-09-02T11:01:00Z,fresh,1.68,True,True,False,inside_bbox
2419,13500663364,智慧城鄉空品微型感測器-13500663364,新北市,樹林區,工業區,樹林工業區,,,,25.00331,121.42076,EPSG:4326,7255,6.02,2026-09-02T11:00:15Z,fresh,2.43,True,True,False,inside_bbox
2423,13501025782,智慧城鄉空品微型感測器-13501025782,新北市,五股區,工業區,新北產業園區,,,,25.067184,121.45303,EPSG:4326,7267,6.15,2026-09-02T11:00:58Z,fresh,1.71,True,True,False,inside_bbox
2426,13501344665,智慧城鄉空品微型感測器-13501344665,新北市,泰山區,鄰近工業區社區,新北產業園區,,,,25.063265,121.446205,EPSG:4326,7276,6.44,2026-09-02T11:00:26Z,fresh,2.25,True,True,False,inside_bbox
2427,13501416944,智慧城鄉空品微型感測器-13501416944,新北市,五股區,工業區,新北產業園區,,,,25.06937,121.4506,EPSG:4326,7279,5.93,2026-09-02T11:00:50Z,fresh,1.85,True,True,False,inside_bbox
2430,13501779045,智慧城鄉空品微型感測器-13501779045,新北市,林口區,工業區,林口工業區,,,,25.07776,121.40082,EPSG:4326,7288,7.07,2026-09-02T11:00:04Z,fresh,2.61,True,True,False,inside_bbox
2431,13501874309,智慧城鄉空品微型感測器-13501874309,新北市,中和區,工業區,中和遠東工業園區,,,,25.00868,121.48749,EPSG:4326,7291,,,missing_observation,,True,False,False,inside_bbox
2434,13502147662,智慧城鄉空品微型感測器-13502147662,新北市,樹林區,工業區,樹林工業區,,,,25.002808,121.41965,EPSG:4326,7300,6.14,2026-09-02T11:00:26Z,fresh,2.25,True,True,False,inside_bbox
2436,13502359642,智慧城鄉空品微型感測器-13502359642,新北市,中和區,鄰近工業區社區,中和遠東工業園區,,,,25.006912,121.48977,EPSG:4326,7306,5.76,2026-09-02T11:00:49Z,fresh,1.86,True,True,False,inside_bbox
2438,13502549802,智慧城鄉空品微型感測器-13502549802,新北市,中和區,工業區,中和遠東工業園區,,,,25.000181,121.490135,EPSG:4326,7312,6.23,2026-09-02T11:00:17Z,fresh,2.4,True,True,False,inside_bbox
2439,13502679125,智慧城鄉空品微型感測器-13502679125,新北市,板橋區,交通區,關注目標：板橋空品維護區,,,,25.012695,121.46282,EPSG:4326,7315,5.77,2026-09-02T11:02:17Z,fresh,0.4,True,True,False,inside_bbox
2440,13502709784,智慧城鄉空品微型感測器-13502709784,新北市,五股區,工業區,新北產業園區,,,,25.06604,121.45235,EPSG:4326,7318,6.31,2026-09-02T11:00:24Z,fresh,2.28,True,True,False,inside_bbox
2445,13503297512,智慧城鄉空品微型感測器-13503297512,新北市,林口區,鄰近工業區社區,林口工業區,,,,25.076128,121.40239,EPSG:4326,7333,6.38,2026-09-02T11:00:25Z,fresh,2.26,True,True,False,inside_bbox
2446,13503355509,智慧城鄉空品微型感測器-13503355509,新北市,五股區,工業區,新北產業園區,,,,25.06447,121.44981,EPSG:4326,7336,5.76,2026-09-02T11:02:09Z,fresh,0.53,True,True,False,inside_bbox
2452,13503917411,智慧城鄉空品微型感測器-13503917411,新北市,樹林區,鄰近工業區社區,樹林工業區,,,,25.013317,121.424255,EPSG:4326,7354,5.91,2026-09-02T11:00:53Z,fresh,1.8,True,True,False,inside_bbox
2453,13504037681,智慧城鄉空品微型感測器-13504037681,新北市,新莊區,工業區,新北產業園區,,,,25.063135,121.454735,EPSG:4326,7357,6.7,2026-09-02T11:01:04Z,fresh,1.61,True,True,False,inside_bbox
2454,13504182498,智慧城鄉空品微型感測器-13504182498,新北市,板橋區,一般社區,江翠北側重劃區,,,,25.032894,121.464264,EPSG:4326,7360,5.6,2026-09-02T11:01:46Z,fresh,0.91,True,True,False,inside_bbox
2455,13504267496,智慧城鄉空品微型感測器-13504267496,新北市,新莊區,交通區,台1甲,,,,25.035305,121.44864,EPSG:4326,7363,5.91,2026-09-02T11:01:14Z,fresh,1.45,True,True,False,inside_bbox
2458,13504547028,智慧城鄉空品微型感測器-13504547028,新北市,蘆洲區,交通區,103縣道,,,,25.08084,121.47934,EPSG:4326,7372,6.97,2026-09-02T11:00:34Z,fresh,2.11,True,True,False,inside_bbox
2459,13504689003,智慧城鄉空品微型感測器-13504689003,新北市,板橋區,一般社區,江翠北側重劃區,,,,25.035149,121.46839,EPSG:4326,7375,5.71,2026-09-02T11:01:58Z,fresh,0.71,True,True,False,inside_bbox
2461,13504811160,智慧城鄉空品微型感測器-13504811160,新北市,三重區,交通區,三重區車流熱區,,,,25.05768,121.49032,EPSG:4326,7381,5.88,2026-09-02T11:00:07Z,fresh,2.56,True,True,False,inside_bbox
2465,13505296884,智慧城鄉空品微型感測器-13505296884,新北市,三重區,一般社區,重陽重劃區,,,,25.089039,121.48538,EPSG:4326,7393,7.33,2026-09-02T11:02:39Z,fresh,0.03,True,True,False,inside_bbox
2467,13505459549,智慧城鄉空品微型感測器-13505459549,新北市,五股區,工業區,新北產業園區,,,,25.06066,121.45127,EPSG:4326,7399,5.66,2026-09-02T11:01:01Z,fresh,1.66,True,True,False,inside_bbox
2469,13505655390,智慧城鄉空品微型感測器-13505655390,新北市,板橋區,交通區,板橋空品維護區,,,,25.007353,121.46172,EPSG:4326,7405,6.26,2026-09-02T11:00:10Z,fresh,2.51,True,True,False,inside_bbox
2475,13506235175,智慧城鄉空品微型感測器-13506235175,新北市,林口區,工業區,林口工業區,,,,25.08107,121.40196,EPSG:4326,7423,,,missing_observation,,True,False,False,inside_bbox
2478,13506573167,智慧城鄉空品微型感測器-13506573167,新北市,五股區,工業區,新北產業園區,,,,25.065302,121.45134,EPSG:4326,7432,6.26,2026-09-02T10:56:30Z,fresh,6.18,True,True,False,inside_bbox
2479,13506690396,智慧城鄉空品微型感測器-13506690396,新北市,板橋區,交通區,114縣道,,,,25.019,121.47977,EPSG:4326,7435,5.87,2026-09-02T10:56:38Z,fresh,6.05,True,True,False,inside_bbox
2480,13506753685,智慧城鄉空品微型感測器-13506753685,新北市,新莊區,交通區,台1甲,,,,25.032595,121.4345,EPSG:4326,7438,6.17,2026-09-02T10:56:58Z,fresh,5.71,True,True,False,inside_bbox
2483,13507074112,智慧城鄉空品微型感測器-13507074112,新北市,板橋區,交通區,板橋區車流熱區,,,,25.01222,121.46696,EPSG:4326,7447,5.82,2026-09-02T10:56:22Z,fresh,6.31,True,True,False,inside_bbox
2487,13507416209,智慧城鄉空品微型感測器-13507416209,新北市,中和區,鄰近工業區社區,中和遠東工業園區,,,,25.007309,121.49272,EPSG:4326,7459,5.78,2026-09-02T10:58:04Z,fresh,4.61,True,True,False,inside_bbox
2489,13507656711,智慧城鄉空品微型感測器-13507656711,新北市,樹林區,鄰近工業區社區,樹林工業區,,,,25.015453,121.41591,EPSG:4326,7465,7.01,2026-09-02T10:56:13Z,fresh,6.46,True,True,False,inside_bbox
2490,13507748787,智慧城鄉空品微型感測器-13507748787,新北市,樹林區,工業區,樹林工業區,,,,25.000898,121.41967,EPSG:4326,7468,5.9,2026-09-02T10:57:07Z,fresh,5.56,True,True,False,inside_bbox
2492,13507968202,智慧城鄉空品微型感測器-13507968202,新北市,五股區,工業區,新北產業園區,,,,25.064228,121.45086,EPSG:4326,7474,6.61,2026-09-02T10:56:28Z,fresh,6.21,True,True,False,inside_bbox
2493,13508044480,智慧城鄉空品微型感測器-13508044480,新北市,五股區,工業區,新北產業園區,,,,25.067577,121.455696,EPSG:4326,7477,6.55,2026-09-02T10:56:28Z,fresh,6.21,True,True,False,inside_bbox
2501,13508888679,智慧城鄉空品微型感測器-13508888679,新北市,林口區,工業區,林口工業區,,,,25.07839,121.40051,EPSG:4326,7501,6.13,2026-09-02T10:57:34Z,fresh,5.11,True,True,False,inside_bbox
2502,13508965164,智慧城鄉空品微型感測器-13508965164,新北市,五股區,一般社區,五股區社區,,,,25.069721,121.423874,EPSG:4326,7504,6.42,2026-09-02T10:56:30Z,fresh,6.18,True,True,False,inside_bbox
2504,13509159493,智慧城鄉空品微型感測器-13509159493,新北市,板橋區,一般社區,江翠北側重劃區,,,,25.035427,121.47302,EPSG:4326,7510,5.53,2026-09-02T10:56:47Z,fresh,5.9,True,True,False,inside_bbox
2505,13509265659,智慧城鄉空品微型感測器-13509265659,新北市,板橋區,交通區,台64,,,,25.022615,121.46802,EPSG:4326,7513,7.1,2026-09-02T10:56:06Z,fresh,6.58,True,True,False,inside_bbox
2506,13509317876,智慧城鄉空品微型感測器-13509317876,新北市,中和區,交通區,景區周邊,,,,25.000362,121.47267,EPSG:4326,7516,5.76,2026-09-02T10:58:18Z,fresh,4.38,True,True,False,inside_bbox
2507,13509419527,智慧城鄉空品微型感測器-13509419527,新北市,五股區,工業區,新北產業園區,,,,25.068684,121.45689,EPSG:4326,7519,6.43,2026-09-02T10:56:18Z,fresh,6.38,True,True,False,inside_bbox
2511,13509808706,智慧城鄉空品微型感測器-13509808706,新北市,林口區,工業區,林口工業區,,,,25.07931,121.401,EPSG:4326,7531,6.57,2026-09-02T10:56:41Z,fresh,6.0,True,True,False,inside_bbox
2514,13510110828,智慧城鄉空品微型感測器-13510110828,新北市,新莊區,交通區,學區周邊,,,,25.020906,121.417694,EPSG:4326,7540,5.71,2026-09-02T10:58:13Z,fresh,4.46,True,True,False,inside_bbox
2515,13510223567,智慧城鄉空品微型感測器-13510223567,新北市,板橋區,交通區,關注目標：板橋空品維護區,,,,25.015177,121.46561,EPSG:4326,7543,6.39,2026-09-02T10:56:10Z,fresh,6.51,True,True,False,inside_bbox
2516,13510348811,智慧城鄉空品微型感測器-13510348811,新北市,林口區,工業區,林口工業區,,,,25.07568,121.40033,EPSG:4326,7546,6.86,2026-09-02T10:56:16Z,fresh,6.41,True,True,False,inside_bbox
2517,13510460508,智慧城鄉空品微型感測器-13510460508,新北市,五股區,輔助區(無測站區),中小型工廠,,,,25.08834,121.41563,EPSG:4326,7549,5.76,2026-09-02T10:58:16Z,fresh,4.41,True,True,False,inside_bbox
2518,13510506170,智慧城鄉空品微型感測器-13510506170,新北市,林口區,工業區,林口工業區,,,,25.0845,121.40092,EPSG:4326,7552,6.52,2026-09-02T10:56:37Z,fresh,6.06,True,True,False,inside_bbox
2523,13511010772,智慧城鄉空品微型感測器-13511010772,新北市,三重區,工業區,頂崁工業區,,,,25.053846,121.47214,EPSG:4326,7567,5.64,2026-09-02T10:58:04Z,fresh,4.61,True,True,False,inside_bbox
2525,13511279357,智慧城鄉空品微型感測器-13511279357,新北市,三重區,工業區,頂崁工業區,,,,25.055277,121.46895,EPSG:4326,7573,5.75,2026-09-02T10:57:55Z,fresh,4.76,True,True,False,inside_bbox
2526,13511326999,智慧城鄉空品微型感測器-13511326999,新北市,中和區,鄰近工業區社區,中和遠東工業園區,,,,25.011847,121.48374,EPSG:4326,7576,5.89,2026-09-02T10:57:44Z,fresh,4.95,True,True,False,inside_bbox
2534,13512145795,智慧城鄉空品微型感測器-13512145795,新北市,五股區,工業區,新北產業園區,,,,25.071487,121.453926,EPSG:4326,7600,6.37,2026-09-02T10:56:51Z,fresh,5.83,True,True,False,inside_bbox
2535,13512253389,智慧城鄉空品微型感測器-13512253389,新北市,中和區,交通區,106縣道,,,,25.006348,121.47294,EPSG:4326,7603,7.03,2026-09-02T10:56:17Z,fresh,6.4,True,True,False,inside_bbox
2541,13512870464,智慧城鄉空品微型感測器-13512870464,新北市,樹林區,工業區,樹林工業區,,,,25.000864,121.41821,EPSG:4326,7621,6.78,2026-09-02T10:56:51Z,fresh,5.83,True,True,False,inside_bbox
2548,13513513987,智慧城鄉空品微型感測器-13513513987,新北市,五股區,工業區,新北產業園區,,,,25.065548,121.45104,EPSG:4326,7642,5.96,2026-09-02T10:56:34Z,fresh,6.11,True,True,False,inside_bbox
2551,13513816632,智慧城鄉空品微型感測器-13513816632,新北市,中和區,鄰近工業區社區,中和遠東工業園區,,,,25.009949,121.48531,EPSG:4326,7651,6.38,2026-09-02T10:56:26Z,fresh,6.25,True,True,False,inside_bbox
2552,13513944443,智慧城鄉空品微型感測器-13513944443,新北市,新莊區,交通區,學區周邊,,,,25.017878,121.42657,EPSG:4326,7654,6.07,2026-09-02T10:57:14Z,fresh,5.45,True,True,False,inside_bbox
2555,13514239297,智慧城鄉空品微型感測器-13514239297,新北市,中和區,一般社區,關注目標：台灣松下電器,,,,25.007217,121.4797,EPSG:4326,7663,6.3,2026-09-02T10:57:00Z,fresh,5.68,True,True,False,inside_bbox
2556,13514365581,智慧城鄉空品微型感測器-13514365581,新北市,五股區,鄰近工業區社區,新北產業園區,,,,25.071587,121.46734,EPSG:4326,7666,7.01,2026-09-02T10:57:06Z,fresh,5.58,True,True,False,inside_bbox
2561,13514896578,智慧城鄉空品微型感測器-13514896578,新北市,樹林區,鄰近工業區社區,樹林工業區,,,,25.001545,121.415535,EPSG:4326,7681,6.49,2026-09-02T10:56:05Z,fresh,6.6,True,True,False,inside_bbox
2567,13515450298,智慧城鄉空品微型感測器-13515450298,新北市,中和區,工業區,中和遠東工業園區,,,,25.00971,121.48379,EPSG:4326,7699,,,missing_observation,,True,False,False,inside_bbox
2570,13515662967,智慧城鄉空品微型感測器-13515662967,新北市,五股區,工業區,新北產業園區,,,,25.0702,121.44956,EPSG:4326,7708,6.32,2026-09-02T10:56:52Z,fresh,5.81,True,True,False,inside_bbox
2573,13515969015,智慧城鄉空品微型感測器-13515969015,新北市,三重區,工業區,頂崁工業區,,,,25.059559,121.47217,EPSG:4326,7717,5.67,2026-09-02T10:57:33Z,fresh,5.13,True,True,False,inside_bbox
2581,13516752171,智慧城鄉空品微型感測器-13516752171,新北市,五股區,工業區,新北產業園區,,,,25.063877,121.449265,EPSG:4326,7741,6.29,2026-09-02T10:56:29Z,fresh,6.2,True,True,False,inside_bbox
2585,13517101171,智慧城鄉空品微型感測器-13517101171,新北市,樹林區,工業區,樹林工業區,,,,25.00256,121.422195,EPSG:4326,7753,6.32,2026-09-02T10:56:26Z,fresh,6.25,True,True,False,inside_bbox
2588,13517439522,智慧城鄉空品微型感測器-13517439522,新北市,林口區,工業區,南亞工業區,,,,25.045015,121.405945,EPSG:4326,7762,6.33,2026-09-02T10:57:52Z,fresh,4.81,True,True,False,inside_bbox
2592,13517877288,智慧城鄉空品微型感測器-13517877288,新北市,五股區,工業區,新北產業園區,,,,25.066994,121.44719,EPSG:4326,7774,6.31,2026-09-02T10:57:07Z,fresh,5.56,True,True,False,inside_bbox
2598,13518465775,智慧城鄉空品微型感測器-13518465775,新北市,五股區,工業區,新北產業園區,,,,25.063229,121.44722,EPSG:4326,7792,5.9,2026-09-02T10:56:34Z,fresh,6.11,True,True,False,inside_bbox
2600,13518634299,智慧城鄉空品微型感測器-13518634299,新北市,板橋區,交通區,106縣道,,,,25.010784,121.462654,EPSG:4326,7798,5.88,2026-09-02T10:56:35Z,fresh,6.1,True,True,False,inside_bbox
2602,13518867952,智慧城鄉空品微型感測器-13518867952,新北市,板橋區,交通區,板橋區車流熱區,,,,25.01422,121.46132,EPSG:4326,7804,6.37,2026-09-02T10:56:36Z,fresh,6.08,True,True,False,inside_bbox
2604,13519093228,智慧城鄉空品微型感測器-13519093228,新北市,中和區,交通區,106縣道,,,,25.004414,121.486176,EPSG:4326,7810,6.18,2026-09-02T10:56:04Z,fresh,6.61,True,True,False,inside_bbox
2605,13519166704,智慧城鄉空品微型感測器-13519166704,新北市,新莊區,鄰近工業區社區,西盛工業區,,,,25.025438,121.43488,EPSG:4326,7813,5.78,2026-09-02T10:56:29Z,fresh,6.2,True,True,False,inside_bbox
2606,13519230763,智慧城鄉空品微型感測器-13519230763,新北市,五股區,一般社區,垃圾山,,,,25.073011,121.45126,EPSG:4326,7816,6.32,2026-09-02T10:56:14Z,fresh,6.45,True,True,False,inside_bbox
2608,13519459044,智慧城鄉空品微型感測器-13519459044,新北市,樹林區,特殊區(敏感族群聚集區),樹林區社區,,,,25.00589,121.41277,EPSG:4326,7822,6.29,2026-09-02T10:56:05Z,fresh,6.6,True,True,False,inside_bbox
2611,13519754946,智慧城鄉空品微型感測器-13519754946,新北市,中和區,工業區,中和遠東工業園區,,,,25.000166,121.487076,EPSG:4326,7831,6.15,2026-09-02T10:56:35Z,fresh,6.1,True,True,False,inside_bbox
2613,13519904083,智慧城鄉空品微型感測器-13519904083,新北市,林口區,工業區,林口工業區,,,,25.08007,121.40127,EPSG:4326,7837,6.7,2026-09-02T10:56:51Z,fresh,5.83,True,True,False,inside_bbox
2615,13520193583,智慧城鄉空品微型感測器-13520193583,新北市,樹林區,工業區,樹林工業區,,,,25.001217,121.41983,EPSG:4326,7843,6.43,2026-09-02T10:56:06Z,fresh,6.58,True,True,False,inside_bbox
2616,13520295148,智慧城鄉空品微型感測器-13520295148,新北市,中和區,工業區,中和遠東工業園區,,,,25.00222,121.48572,EPSG:4326,7846,6.21,2026-09-02T10:56:05Z,fresh,6.6,True,True,False,inside_bbox
2619,13520554282,智慧城鄉空品微型感測器-13520554282,新北市,五股區,一般社區,垃圾山,,,,25.079018,121.44742,EPSG:4326,7855,7.14,2026-09-02T10:57:03Z,fresh,5.63,True,True,False,inside_bbox
2624,13521019787,智慧城鄉空品微型感測器-13521019787,新北市,五股區,工業區,新北產業園區,,,,25.069857,121.45532,EPSG:4326,7870,6.24,2026-09-02T10:56:20Z,fresh,6.35,True,True,False,inside_bbox
2627,13521306761,智慧城鄉空品微型感測器-13521306761,新北市,三重區,交通區,台1甲,,,,25.047586,121.47557,EPSG:4326,7879,5.99,2026-09-02T10:56:16Z,fresh,6.41,True,True,False,inside_bbox
2628,13521404342,智慧城鄉空品微型感測器-13521404342,新北市,新莊區,交通區,台1線,,,,25.057194,121.44244,EPSG:4326,7882,6.09,2026-09-02T10:57:00Z,fresh,5.68,True,True,False,inside_bbox
